ID,STNNBR,CASTNO,SAMPNO,DATE,TIME,lat,long,press,O2,FLOR,NOx,NOx_STD,NO2,PO4,NH4,PH_TOT,Iodate,Iodide,Total_I,NO3,Abs sal,Consv temp,pdens
5106,5,1,6,7/5/2018,5:34:12,14.00004,-105.99974,320.849,0.634,0.0348,25.26440884,0.577682473,0.197130381,2.617222222,0,7.408949,0,585.2544585,585.2544585,25.06727846,34.937,11.443,26.519
5107,5,1,7,7/5/2018,5:34:12,14.00012,-105.99956,302.03,0.635,0.0343,27.25581405,0.107591401,0.209606987,2.589444444,0,7.415426,0,572.1183123,572.1183123,27.04620706,34.954,11.751,26.475
5108,5,1,8,7/5/2018,5:34:12,14.00018,-105.9995,279.151,0.613,0.0372,25.62667519,0.074918051,0.529839884,2.600555556,0,7.419639,0,573.2057416,573.2057416,25.09683531,34.964,11.951,26.444
5109,5,1,9,7/5/2018,5:34:12,14.00015,-105.99949,261.962,0.574,0.0355,26.89830809,0.761985102,0.257433978,2.528333333,0,7.423369,0,550.630709,550.630709,26.64087411,34.974,12.137,26.417
5110,5,1,10,7/5/2018,5:34:12,14.0002,-105.99935,241.396,0.592,0.0339,26.14117251,0.549342398,0.007901851,2.500555556,0,7.429752,0,531.7529361,531.7529361,26.13327066,34.986,12.412,26.373
5111,5,1,11,7/5/2018,5:34:12,14.00024,-105.99927,220.166,0.595,0.0301,26.34898103,0.031488486,0,2.550555556,0,7.436393,41.6235147,461.6789909,503.3025056,26.34898103,34.999,12.73,26.321
5112,5,1,12,7/5/2018,5:34:12,14.00034,-105.99916,200.121,0.627,0.0262,27.71168328,0.579107037,0,2.533888889,0,7.44051,83.10416078,378.2915864,461.3957472,27.71168328,35.006,12.924,26.287
5113,5,1,13,7/5/2018,5:34:12,14.00031,-105.99911,165.688,0.725,0.0234,27.76337612,0.416199536,0,2.528333333,0,7.445798,177.2075252,323.7797046,500.9872298,27.76337612,35.011,13.292,26.217
5114,5,1,14,7/5/2018,5:34:12,14.00034,-105.99902,155.259,0.885,0.0239,27.93827045,0.78484844,0,2.517222222,0,7.447623,186.8402325,320.5684008,507.4086333,27.93827045,35.01,13.437,26.187
5115,5,1,15,7/5/2018,5:34:12,14.0004,-105.99896,145.474,1.171,0.0221,25.45772452,0.377528319,0,2.511666667,0,7.449156,228.1376706,256.3824663,484.5201369,25.45772452,35.01,13.535,26.166
5116,5,1,16,7/5/2018,5:34:12,14.00038,-105.99898,134.839,1.502,0.0222,27.89725724,0.088158724,0,2.522777778,0,7.45146,210.4387685,260.9184329,471.3572014,27.89725724,35.008,13.708,26.129
5117,5,1,17,7/5/2018,5:34:12,14.00029,-105.99911,115.224,2.911,0.0262,25.98117286,0.815454904,0,2.483888889,0,7.453713,230.1210233,242.6140013,472.7350246,25.98117286,34.994,14.246,26.006
5118,5,1,18,7/5/2018,5:34:12,14.00014,-105.99928,95.055,29.533,0.0325,24.07906761,0.340790529,0.018299023,2.289444444,0,7.516323,237.0627579,215.719332,452.7820899,24.06076859,34.828,17.304,25.188
5119,5,1,19,7/5/2018,5:34:12,14.00007,-105.99943,84.829,35.656,0.0391,19.68518448,0.175810776,0.051569973,2.061666667,0,7.569703,175.0224756,221.379255,396.4017306,19.63361451,34.715,18.677,24.766
5120,5,1,20,7/5/2018,5:34:12,14.00013,-105.99949,75.66,87.831,0.0621,10.53214003,0.256956263,0.242877937,1.272777778,0,7.767135,218.3755411,188.3028259,406.678367,10.28926209,34.536,21.333,23.935
5121,5,1,21,7/5/2018,5:34:12,14.00018,-105.99962,65.357,168.201,0.0963,2.298518095,0.038395543,0.366604284,0.556111111,0,7.958482,181.1591035,193.9226076,375.0817111,1.931913811,34.366,25.41,22.627
5122,5,1,22,7/5/2018,5:34:12,14.00016,-105.99968,55.259,183.365,0.0987,0,-999,0.022457891,0.361666667,0,8.023576,211.0741138,203.4762364,414.5503502,-0.022457891,34.207,26.773,22.087
5123,5,1,23,7/5/2018,5:34:12,14.00018,-105.99972,15.64,189.862,0.0568,1.130387312,-999,0,0.261666667,0,8.068783,214.9668637,221.8609505,436.8278142,1.130387312,33.859,28.3,21.34
5124,5,1,24,7/5/2018,5:34:12,14.00012,-105.99978,3.419,190.927,0.0598,0.313759255,-999,0,0.222777778,0,8.0659795,202.196089,245.7450225,447.9411115,0.313759255,33.859,28.308,21.337
6101,6,1,1,7/5/2018,13:16:23,13.9993,-106.99955,900.293,4.101,0.0198,46.4493445,0.39383588,0,3.82,0.01,7.3299435,360.7600985,60.76555024,421.5256487,46.4493445,34.718,5.0731,27.314
6102,6,1,2,7/5/2018,13:16:23,13.99956,-106.99946,824.519,2.471,0.0188,43.29608736,0.674985096,0,3.41,0.02,7.330263,308.1474649,22.4445411,330.592006,43.29608736,34.714,5.4146,27.271
6103,6,1,3,7/5/2018,13:16:23,13.99956,-106.99963,700.954,1.804,0.0196,41.12027562,0.094586493,0,3.37,0,7.348318,318.4575376,16.31143976,334.7689774,41.12027562,34.704,6.2018,27.165
6104,6,1,4,7/5/2018,13:16:23,13.99948,-106.9999,656.539,0.971,0.0208,38.09392332,0.069243319,0,3.38,0,7.341459,355.8706297,37.79904306,393.6696728,38.09392332,34.713,6.6871,27.108
6105,6,1,5,7/5/2018,13:16:23,13.99942,-107.0001,625.492,0.825,0.0219,36.80988918,0.481300591,0,3.36,0,7.344676,349.9272947,136.1461505,486.0734452,36.80988918,34.712,6.9787,27.068
6106,6,1,6,7/5/2018,13:16:23,13.99932,-107.00024,576.323,1.551,0.0237,36.62171942,0.43262838,0,3.26,0,7.349119,391.685274,21.22662027,412.9118943,36.62171942,34.715,7.4278,27.007
6107,6,1,7,7/5/2018,13:16:23,13.99911,-107.00053,501.392,1.462,0.0258,33.81904521,0.280664877,0,3.17,0,7.359543,413.0332089,22.35754676,435.3907557,33.81904521,34.732,8.1376,26.916
6108,6,1,8,7/5/2018,13:16:23,13.99894,-107.00076,426.339,0.652,0.0263,25.77643909,0.022299558,0,2.9,0,7.367672,194.5063951,366.507177,561.0135721,25.77643909,34.791,9.1956,26.796
6109,6,1,9,7/5/2018,13:16:23,13.99891,-107.00083,390.305,0.643,0.026,29.0680345,0.23985955,0,2.91,0,7.372369,137.5102158,361.722488,499.2327038,29.0680345,34.798,9.5001,26.752
6110,6,1,10,7/5/2018,13:16:23,13.99897,-107.00083,367.639,0.659,0.0272,27.58562249,0.178324923,0.18,2.35,0,7.376076,52.25966399,539.8434102,592.1030742,27.40562249,34.82,9.8076,26.718
6111,6,1,11,7/5/2018,13:16:23,13.99906,-107.0008,345.49,0.639,0.0272,27.93084409,0.069789605,0.65,3.05,0,7.380677,32.47824158,536.015659,568.4939006,27.28084409,34.835,10.08,26.684
6112,6,1,12,7/5/2018,13:16:23,13.99944,-107.00068,330.116,0.652,0.0285,27.83187712,0.184162622,1.32,2.95,0,7.3854575,26.4491854,486.3519589,512.8011443,26.51187712,34.852,10.358,26.648
6113,6,1,13,7/5/2018,13:16:23,13.99954,-107.00066,320.028,0.66,0.0286,26.55248866,0.32406247,1.58,2.88,0.01,7.386416,31.45126826,553.9799913,585.4312596,24.97248866,34.858,10.469,26.634
6114,6,1,14,7/5/2018,13:16:23,13.99957,-107.00068,299.779,0.617,0.0302,26.629176,0.078180799,2.07,2.76,0,7.387626,40.63856156,452.5529865,493.1915481,24.559176,34.877,10.762,26.596
6115,6,1,15,7/5/2018,13:16:23,13.99978,-107.0006,275.575,0.624,0.0319,27.60272738,0.344143132,2.02,2.7,0,7.399774,41.08229472,470.0545922,511.1368869,25.58272738,34.894,11.073,26.554
6116,6,1,16,7/5/2018,13:16:23,13.99972,-107.0006,250.83,0.63,0.0318,27.43075544,0.029998926,1.45,2.69,0,7.410057,32.14544172,510.8381503,542.983592,25.98075544,34.92,11.466,26.502
6117,6,1,17,7/5/2018,13:16:23,13.99953,-107.0007,225.115,0.597,0.0331,30.12505136,0.351437174,0.83,2.63,0,7.420386,29.73012147,515.7353886,545.4655101,29.29505136,34.94,11.821,26.451
6118,6,1,18,7/5/2018,13:16:23,13.99946,-107.00076,199.271,0.631,0.0353,28.81003725,0.029186968,0.7,2.6,0,7.4235855,0,503.8535645,503.8535645,28.11003725,34.956,12.154,26.4
6119,6,1,19,7/5/2018,13:16:23,13.99938,-107.00078,180.821,0.618,0.0378,27.55797593,1.162146234,1.16,2.62,0,7.430694,27.56524153,500.7626846,528.3279261,26.39797593,34.97,12.439,26.356
6120,6,1,20,7/5/2018,13:16:23,13.99922,-107.00082,158.942,0.594,0.0421,27.04183316,0.087061841,1.33,2.59,0,7.436241,0,188.3028259,188.3028259,25.71183316,34.974,12.888,26.27
6121,6,1,21,7/5/2018,13:16:23,13.99928,-107.00066,141.339,0.613,0.0461,26.6881636,0.074927842,1.29,2.59,0,7.441996,38.46527758,193.9226076,232.3878852,25.3981636,34.972,13.184,26.209
6122,6,1,22,7/5/2018,13:16:23,13.99928,-107.00054,119.049,0.651,0.0655,24.71188958,0.18399385,0.07,2.55,0,7.453763,65.86579998,203.4762364,269.3420364,24.64188958,34.927,14.412,25.919
